UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_mean,Air temperature [K]_rolling_std,Air temperature [K]_rolling_var,Process temperature [K]_rolling_mean,Process temperature [K]_rolling_std,Process temperature [K]_rolling_var,Rotational speed [rpm]_rolling_mean,Rotational speed [rpm]_rolling_std,Rotational speed [rpm]_rolling_var,Torque [Nm]_rolling_mean,Torque [Nm]_rolling_std,Torque [Nm]_rolling_var,Tool wear [min]_rolling_mean,Tool wear [min]_rolling_std,Tool wear [min]_rolling_var,Timestamp,ambient_temp,humidity,factory_load,ambient_gap,load_stress,wear_efficiency,mechanical_stress,heat_stress,Type_L,Type_M
6591,L53770,301.7,310.7,1763,25.9,3,0,0,0,0,0,0,301.54,0.0843274042805421,0.0071111111126939,310.57000000000005,0.1059349905908,0.0112222222314728,1560.1,136.84658888290633,18726.98888888718,36.05,6.690665138833543,44.76500000000247,163.6,85.60010384209727,7327.377777777835,2026-01-23 21:10:00,38.30794960715555,47,60,272.39205039284445,1554.0,0.0017006802721088435,45661.7,1800.473631536311,True,False
6592,L53771,301.7,310.7,2023,20.9,5,0,0,0,0,0,0,301.57,0.0823272602441372,0.0067777777793058,310.6,0.0942809042075798,0.0088888888981988,1606.5,200.35759697766605,40143.16666666485,34.540000000000006,8.230053327760471,67.7337777777812,144.5,97.98100722985946,9600.27777777777,2026-01-23 21:15:00,33.719769114736145,86,85,276.98023088526384,1776.4999999999998,0.0024703557312252965,42280.7,2899.9001438673085,True,False
6593,M21452,301.6,310.7,1457,47.8,7,0,0,0,0,0,0,301.58,0.0788810637842386,0.0062222222237331,310.62,0.0918936583981392,0.0084444444537939,1599.4,204.66026048605636,41885.82222222043,35.75,9.246290547505607,85.49388888889155,125.4,104.77404258689232,10977.599999999926,2026-01-23 21:20:00,36.104346254149135,83,89,274.5956537458509,4254.2,0.004801097393689987,69644.59999999999,2996.660739094378,False,True
6594,L53773,301.6,310.7,1679,29.5,10,0,0,0,0,0,0,301.59000000000003,0.0737864787473835,0.005444444445938,310.64,0.0843274043268335,0.0071111111205012,1617.0,203.01012563689844,41213.11111110928,34.879999999999995,9.398203137952777,88.32622222222541,106.4,106.94775463852471,11437.822222222085,2026-01-23 21:25:00,35.42585183063033,58,84,275.27414816936965,2478.0,0.005952380952380952,49530.5,2054.699406176559,True,False
6595,L53774,301.6,310.6,2103,19.7,12,0,0,0,0,0,0,301.6,0.066666666677739,0.0044444444459207,310.65,0.070710678185195,0.0050000000094102,1690.1,234.2014564903904,54850.32222222023,32.45,9.905918545103576,98.12722222222692,87.3,104.81311410738968,10985.788888888686,2026-01-23 21:30:00,29.880194999836498,62,93,280.71980500016355,1832.1,0.005703422053231939,41429.1,1852.572089989863,True,False
6596,M21455,301.5,310.7,1460,38.6,14,0,0,0,0,0,0,301.6,0.066666666677739,0.0044444444459207,310.67,0.0483045892518038,0.0023333333427854,1676.1,244.15862330323571,59613.43333333137,33.03,10.09664960931782,101.94233333333769,68.2,98.1742215542222,9638.177777777508,2026-01-23 21:35:00,32.972604186091196,78,62,277.7273958139088,2393.2000000000003,0.009582477754962354,56356.0,2571.8631265151134,False,True
6597,M21456,301.5,310.7,1454,39.4,17,0,0,0,0,0,0,301.6,0.066666666677739,0.0044444444459207,310.68,0.0421637022479211,0.0017777777872513,1676.2,244.05727925131345,59563.955555553584,32.57,9.635587971450429,92.8445555555602,49.1,85.74697921468784,7352.544444444109,2026-01-23 21:40:00,33.48171171150028,80,72,277.2182882884997,2836.7999999999997,0.01168384879725086,57287.6,2678.5369369200225,False,True
6598,L53777,301.5,310.6,1481,46.8,20,0,0,0,0,0,0,301.59000000000003,0.0737864787473916,0.0054444444459392,310.67,0.0483045892518038,0.0023333333427854,1643.0,245.9543769798653,60493.55555555367,34.79,10.139521137060276,102.80988888889212,30.1,64.56770778716314,4168.988888888489,2026-01-23 21:45:00,28.500766544014454,50,92,282.09923345598554,4305.599999999999,0.01349527665317139,69310.8,1425.0383272007227,True,False
6599,L53778,301.5,310.7,1424,51.1,22,0,0,0,0,0,0,301.58000000000004,0.0788810637842538,0.0062222222237355,310.67,0.0483045892518038,0.0023333333427854,1639.7,248.9306239809672,61966.45555555368,35.86,11.295938306410177,127.5982222222248,11.0,7.348469228317853,53.99999999953439,2026-01-23 21:50:00,36.33398570491362,66,58,274.36601429508636,2963.8,0.015438596491228071,72766.40000000001,2398.043056524299,True,False
6600,L53779,301.6,310.7,1494,39.5,24,0,0,0,0,0,0,301.58000000000004,0.0788810637842538,0.0062222222237355,310.68,0.0421637022479211,0.0017777777872513,1633.8,251.8953927504174,63451.28888888702,35.92,11.315456489048866,128.03955555555808,13.4,7.2755297630396605,52.93333333287593,2026-01-23 21:55:00,30.485915680333292,79,53,280.2140843196667,2093.5,0.016053511705685617,59013.0,2408.38733874633,True,False
6601,M21460,301.5,310.6,1424,47.0,26,0,0,0,0,0,0,301.56,0.0699205898890944,0.0048888888904389,310.67,0.0483045892518038,0.0023333333427854,1599.9,255.3631183671997,65210.32222222043,38.03,11.206154063231956,125.57788888889009,15.7,7.257945837310185,52.67777777732824,2026-01-23 22:00:00,31.349531773718553,75,92,279.25046822628144,4324.0,0.018245614035087718,66928.0,2351.2148830288916,False,True
6602,M21461,301.5,310.7,1347,47.9,29,0,0,0,0,0,0,301.54,0.0516397779647886,0.0026666666682526,310.67,0.0483045892518038,0.0023333333427854,1532.3,217.5980238880821,47348.899999998364,40.73,9.782529779606518,95.69788888888836,18.1,7.294594650196115,53.211111110669776,2026-01-23 22:05:00,31.20906716076676,81,89,279.4909328392332,4263.099999999999,0.021513353115727003,64521.299999999996,2527.9344400221075,False,True
6603,L53782,301.5,310.6,1374,46.7,32,0,0,0,0,0,0,301.53000000000003,0.0483045891705612,0.0023333333349367,310.66,0.0516397780407455,0.0026666666760974,1524.0,222.32108911811548,49426.66666666504,40.620000000000005,9.700034364200274,94.0906666666662,20.6,7.351492667752016,54.044444444011646,2026-01-23 22:10:00,32.11245029132454,59,99,278.4875497086755,4623.3,0.02327272727272727,64165.8,1894.634567188148,True,False
6604,M21463,301.5,310.6,1403,47.4,34,0,0,0,0,0,0,301.52,0.0421637021547922,0.001777777779398,310.65,0.0527046277587397,0.0027777777871873,1496.4,218.03119042925587,47537.599999998434,42.41,9.049794350026756,81.89877777777617,23.0,7.423685817078098,55.11111111068651,2026-01-23 22:15:00,40.789033058780866,81,80,269.81096694121914,3792.0,0.024216524216524215,66502.2,3303.9116777612503,False,True
6605,M21464,301.5,310.6,1573,37.4,37,0,0,0,0,0,0,301.51,0.0316227766275685,0.001000000001637,310.65,0.0527046277587397,0.0027777777871873,1443.4,64.68075447920006,4183.599999998558,44.17999999999999,4.888944444128512,23.901777777775045,25.5,7.516648189158778,56.49999999958394,2026-01-23 22:20:00,30.18039349801113,47,52,280.4196065019889,1944.8,0.023506988564167726,58830.2,1418.4784944065232,False,True
6606,M21465,301.6,310.6,1691,30.1,40,0,0,0,0,0,0,301.52,0.0421637021547922,0.001777777779398,310.64,0.0516397780403401,0.0026666666760555,1466.5,101.84219819569806,10371.833333331844,43.33,6.454980850302778,41.66677777777558,28.1,7.593125545857147,57.65555555514839,2026-01-23 22:25:00,27.362423090642068,85,85,283.2375769093579,2558.5,0.02364066193853428,50899.100000000006,2325.805962704576,False,True
6607,H36020,301.5,310.5,1538,44.3,43,0,0,0,0,0,0,301.52,0.0421637021547922,0.001777777779398,310.62,0.0632455532772718,0.0040000000093482,1474.9,104.13500852258328,10844.099999998496,43.82,6.307808212401668,39.788444444441936,30.7,7.81807023643456,61.12222222182393,2026-01-23 22:30:00,32.490817728853365,75,66,278.00918227114664,2923.7999999999997,0.02794022092267706,68133.4,2436.811329664002,False,False
6608,L53787,301.5,310.5,1556,39.1,48,0,0,0,0,0,0,301.52,0.0421637021547922,0.001777777779398,310.61,0.0737864788004755,0.005444444453773,1482.4,107.27658955552768,11508.26666666515,43.05,6.373251394173253,40.61833333333131,33.5,8.540751983523213,72.9444444440557,2026-01-23 22:35:00,29.41098245716845,65,65,281.0890175428315,2541.5,0.030828516377649325,60839.600000000006,1911.7138597159494,True,False
6609,M21468,301.5,310.4,1593,36.8,50,0,0,0,0,0,0,301.52,0.0421637021547922,0.001777777779398,310.58,0.0918936583977027,0.0084444444537136,1499.3,110.32280916574176,12171.122222220674,41.62,5.957031326274951,35.486222222221095,36.3,8.932462644114986,79.78888888850969,2026-01-23 22:40:00,30.774140282847434,74,88,279.62585971715254,3238.3999999999996,0.03136762860727729,58622.399999999994,2277.28638093071,False,True
6610,L53789,301.5,310.4,1474,39.9,53,0,0,0,0,0,0,301.51,0.0316227766275685,0.001000000001637,310.55,0.0971825316281306,0.0094444444536526,1497.3,110.61047770340852,12234.677777776236,41.66,5.942539674059958,35.31377777777663,39.2,9.199033765665444,84.62222222185295,2026-01-23 22:45:00,33.85950211663428,42,51,276.5404978833657,2034.8999999999999,0.03593220338983051,58812.6,1422.0990888986398,True,False
6611,L53790,301.5,310.4,1543,34.0,55,0,0,0,0,0,0,301.51,0.0316227766275685,0.001000000001637,310.53000000000003,0.105934990590404,0.0112222222313889,1509.2,108.22384210514072,11712.399999998432,40.36,6.0652379269993,36.78711111111077,42.1,9.146341102058036,83.65555555519619,2026-01-23 22:50:00,28.737343188767486,43,54,281.66265681123247,1836.0,0.03562176165803109,52462.0,1235.705757117002,True,False
6612,H36025,301.5,310.5,1587,33.8,57,0,0,0,0,0,0,301.51,0.0316227766275685,0.001000000001637,310.51,0.0875595036292052,0.0076666666757928,1533.2,93.92408281868776,8821.733333331715,38.95,5.748284768326837,33.04277777777831,44.9,8.974655672731666,80.54444444409467,2026-01-23 22:55:00,30.907687373334557,83,82,279.59231262666543,2771.6,0.03589420654911839,53640.6,2565.3380519867683,False,False
6613,L53792,301.6,310.6,1222,70.0,62,0,0,0,0,0,0,301.52,0.0421637021547922,0.001777777779398,310.51,0.0875595036292052,0.0076666666757928,1518.0,128.48951535263092,16509.555555553976,41.28,11.28979873848753,127.45955555555464,47.9,9.194805296693614,84.54444444410495,2026-01-23 23:00:00,32.8789186466065,68,62,277.7210813533935,4340.0,0.050695012264922325,85540.0,2235.766467969242,True,False
6614,L53793,301.7,310.6,1513,41.1,64,0,0,0,0,0,0,301.54,0.0699205898893479,0.0048888888904743,310.51,0.0875595036292052,0.0076666666757928,1529.0,122.100141050053,14908.44444444284,40.65,11.08424808255188,122.86055555555504,50.9,9.048634028263525,81.87777777744857,2026-01-23 23:05:00,29.664957771076626,89,61,280.9350422289234,2507.1,0.04227212681638045,62184.3,2640.18124162582,True,False
6615,L53794,301.7,310.6,1660,28.7,66,0,0,0,0,0,0,301.56,0.0843274042803586,0.007111111112663,310.51000000000005,0.0875595036292052,0.0076666666757928,1537.7,128.51463384031206,16516.01111110948,39.78,11.692428699328849,136.7128888888889,53.8,8.740709353346599,76.39999999968073,2026-01-23 23:10:00,31.88129048346861,67,68,278.7187095165314,1951.6,0.039735099337748346,47642.0,2136.0464623923967,True,False
6616,L53795,301.7,310.6,1545,42.1,68,0,0,0,0,0,0,301.57000000000005,0.0948683298131409,0.0090000000015348,310.51,0.0875595036292052,0.0076666666757928,1523.1,116.93535726107902,13673.877777776186,40.98,11.193728402795683,125.29955555555485,56.6,8.30261003137108,68.93333333302368,2026-01-23 23:15:00,32.87725564230534,58,71,277.7227443576947,2989.1,0.04398447606727038,65044.5,1906.8808272537099,True,False
6617,M21476,301.7,310.6,1380,45.8,70,0,0,0,0,0,0,301.59000000000003,0.0994428926087302,0.0098888888903914,310.52,0.0918936583970376,0.0084444444535914,1507.3,125.08845758990182,15647.122222220669,41.13,11.253053906483403,126.63122222222142,59.3,7.761013679477247,60.23333333303296,2026-01-23 23:20:00,31.651040852404662,82,89,278.94895914759536,4076.2,0.05068790731354091,63203.99999999999,2595.385349897182,False,True
6618,L53797,301.6,310.6,1321,60.8,73,0,0,0,0,0,0,301.6,0.0942809041660893,0.0088888888903753,310.53,0.0948683298533674,0.0090000000091673,1483.8,136.47856974631037,18626.399999998503,43.3,12.803558533123082,163.9311111111089,61.8,7.743097284372951,59.95555555526377,2026-01-23 23:25:00,32.47077950376183,67,57,278.1292204962382,3465.6,0.05521936459909228,80316.8,2175.5422267520426,True,False
6619,M21478,301.6,310.6,1309,65.8,75,1,0,0,1,0,0,301.61,0.0875595035854835,0.0076666666681363,310.55000000000007,0.084983658614045,0.0072222222314285,1455.4,140.71342035024676,19800.26666666524,46.2,14.35765378542811,206.14222222221807,64.3,7.543208866239673,56.89999999971681,2026-01-23 23:30:00,33.07050094275758,57,93,277.52949905724245,6119.4,0.05725190839694656,86132.2,1885.0185537371822,False,True
6620,M21479,301.7,310.7,1627,31.3,78,0,0,0,0,0,0,301.63,0.0823272602435787,0.0067777777792139,310.58000000000004,0.0788810638333816,0.006222222231486,1470.7,150.90913380794817,22773.566666665203,45.34,15.01926170696212,225.57822222221867,66.8,7.524773898393734,56.62222222194764,2026-01-23 23:35:00,29.980280305601173,53,53,280.7197196943988,1658.9,0.04791154791154791,50925.1,1588.9548561968622,False,True
6621,M21480,301.6,310.7,1791,23.8,81,0,0,0,0,0,0,301.64,0.0699205898881628,0.0048888888903086,310.61,0.0567646213018439,0.0032222222315417,1495.5,181.40700096743367,32908.49999999849,44.32,16.176718524540732,261.6862222222193,69.4,7.486283753918151,56.04444444417885,2026-01-23 23:40:00,27.595452526739066,82,56,283.10454747326094,1332.8,0.045200892857142856,42625.8,2262.8271071926033,False,True
6622,M21481,301.7,310.7,1861,21.8,84,0,0,0,0,0,0,301.66,0.0516397779628668,0.0026666666680541,310.63,0.0483045892508155,0.00233333334269,1522.9,214.44680770142452,45987.43333333176,43.12,17.439597344994908,304.13955555555344,72.1,7.385421074264364,54.54444444418818,2026-01-23 23:45:00,28.893309945369726,53,97,281.8066900546303,2114.6,0.045112781954887216,40569.8,1531.3454271045955,False,True
6623,L53802,301.7,310.7,1493,51.1,87,0,0,0,0,0,0,301.67,0.04830458916817,0.0023333333347056,310.64,0.0516397780402149,0.0026666666760426,1550.0,187.6450550018972,35210.66666666503,41.23,15.065342862197154,226.9645555555547,74.6,7.805980613163583,60.933333333085706,2026-01-23 23:50:00,28.405490116958767,68,71,282.2945098830412,3628.1,0.05823293172690763,76292.3,1931.5733279531962,True,False
6624,M21483,301.7,310.7,1442,41.1,89,0,0,0,0,0,0,301.67,0.04830458916817,0.0023333333347056,310.65,0.0527046277586057,0.0027777777871731,1542.9,190.52176895158945,36298.54444444282,41.23,15.065342862197154,226.9645555555547,77.1,8.033955715847918,64.54444444420545,2026-01-23 23:55:00,35.697361723933454,42,67,275.00263827606653,2753.7000000000003,0.061677061677061676,59266.200000000004,1499.289192405205,False,True
6625,L53804,301.7,310.7,1532,39.8,92,0,0,0,0,0,0,301.67,0.04830458916817,0.0023333333347056,310.66,0.0516397780405916,0.0026666666760815,1530.1,186.02714855632877,34606.099999998405,42.34,14.43531164271214,208.37822222222064,79.7,8.246884933772332,68.01111111088109,2026-01-24 00:00:00,26.791962271769542,73,55,283.90803772823045,2189.0,0.060013046314416174,60973.6,1955.8132458391765,True,False
6626,M21485,301.6,310.7,1421,44.4,94,0,0,0,0,0,0,301.66,0.0516397779628668,0.0026666666680541,310.67,0.0483045892516268,0.0023333333427683,1517.7,189.0320666506629,35733.12222222066,42.57,14.44937907162636,208.78455555555385,82.3,8.246884933772874,68.01111111089003,2026-01-24 00:05:00,33.88429479064233,48,99,276.81570520935765,4395.599999999999,0.06610407876230662,63092.4,1626.4461499508318,False,True
6627,L53806,301.6,310.6,1613,42.5,97,0,0,0,0,0,0,301.65,0.0527046276827861,0.0027777777791811,310.67,0.0483045892516268,0.0023333333427683,1541.0,184.4782432218515,34032.2222222206,42.24,14.405029985699002,207.5048888888874,85.0,8.192137151616748,67.11111111089937,2026-01-24 00:10:00,29.946317270069837,79,53,280.6536827299302,2252.5,0.060099132589838906,68552.5,2365.759064335517,True,False
6628,M21487,301.7,310.6,1876,22.1,99,0,0,0,0,0,0,301.66,0.0516397779628668,0.0026666666680541,310.67,0.0483045892516268,0.0023333333427683,1596.5,194.1684549273829,37701.38888888712,38.37,14.059085634880027,197.65788888888997,87.6,8.08565258823152,65.37777777757509,2026-01-24 00:15:00,35.106139884560484,44,90,275.49386011543953,1989.0000000000002,0.0527437400106553,41459.600000000006,1544.6701549206614,False,True
6629,L53808,301.6,310.5,1593,34.5,102,0,0,0,0,0,0,301.66,0.0516397779628668,0.0026666666680541,310.66,0.0699205899453416,0.0048888888983046,1624.9,166.20031421282755,27622.544444442607,35.239999999999995,10.238945258179823,104.83600000000312,90.3,7.916929820175528,62.67777777758453,2026-01-24 00:20:00,30.73379914547242,68,94,279.7662008545276,3243.0,0.06398996235884567,54958.5,2089.898341892125,True,False
6630,L53809,301.6,310.5,1397,49.4,104,0,0,0,0,0,0,301.65,0.0527046276827861,0.0027777777791811,310.64,0.0843274043267577,0.0071111111204884,1601.9,181.12208896517657,32805.21111110934,37.05,11.034013070703075,121.74944444444635,92.9,7.694875639731094,59.211111110927,2026-01-24 00:25:00,32.09292657970709,80,61,278.40707342029293,3013.4,0.07439198855507868,69011.8,2567.4341263765673,True,False
6631,M21490,301.6,310.5,1414,49.3,106,0,0,0,0,0,0,301.65,0.0527046276827861,0.0027777777791811,310.62,0.091893658398078,0.0084444444537826,1564.2,176.56651249127526,31175.733333331667,39.6,10.568401540020671,111.69111111111133,95.4,7.456540752911144,55.59999999982468,2026-01-24 00:30:00,33.552127637538526,44,97,276.94787236246145,4782.099999999999,0.07491166077738516,69710.2,1476.2936160516952,False,True
6632,M21491,301.5,310.4,1378,55.3,109,0,0,0,0,0,0,301.63,0.0674948557816902,0.0045555555569911,310.59,0.1100504935036244,0.0121111111203912,1515.9,150.49285697334096,22648.099999998463,42.95,9.560596215717824,91.40499999999798,97.9,7.400450436730196,54.76666666650015,2026-01-24 00:35:00,35.76277035404044,84,86,274.63722964595956,4755.8,0.07904278462654098,76203.4,3004.072709739397,False,True
6633,L53812,301.4,310.4,1301,51.2,112,0,0,0,0,0,0,301.6,0.0942809041660929,0.0088888888903759,310.56,0.1173787791170173,0.0137777777870015,1496.7,165.26211503749184,27311.56666666518,42.96,9.5701155223492,91.5871111111091,100.4,7.530677998092429,56.7111111109534,2026-01-24 00:40:00,30.289692154209785,82,51,280.1103078457902,2611.2000000000003,0.08602150537634409,66611.2,2483.754756645202,True,False
6634,M21493,301.5,310.5,1737,29.3,114,0,0,0,0,0,0,301.58000000000004,0.0918936583555484,0.0084444444459662,310.54,0.1074967700200441,0.0115555555647422,1526.2,180.0782545944296,32428.17777777621,41.78,10.506590524258725,110.38844444444322,102.9,7.475143997116636,55.87777777762887,2026-01-24 00:45:00,30.150667173237473,82,52,280.3493328267625,1523.6000000000001,0.06559263521288838,50894.1,2472.354708205473,False,True
6635,L53814,301.5,310.5,1396,44.5,117,0,0,0,0,0,0,301.56,0.0843274042803836,0.0071111111126672,310.52,0.0918936583970516,0.008444444453594,1512.6,184.66859204772032,34102.488888887354,42.25,10.513298456927917,110.5294444444429,105.4,7.604092465382185,57.82222222208212,2026-01-24 00:50:00,33.53410379408744,83,94,276.96589620591254,4183.0,0.08375089477451682,62122.0,2783.3306149092577,True,False
6636,L53815,301.5,310.5,1534,39.3,119,0,0,0,0,0,0,301.55,0.0849836585691323,0.0072222222237948,310.5,0.066666666735002,0.0044444444535558,1523.9,181.87691197925463,33079.21111110955,41.74,10.52111105244007,110.69377777777656,107.9,7.549098548088877,56.98888888875759,2026-01-24 00:55:00,27.238991024905534,52,70,283.26100897509446,2751.0,0.07752442996742671,60286.2,1416.4275332950879,True,False
6637,M21496,301.5,310.5,1774,25.5,121,0,0,0,0,0,0,301.54,0.0843274042805787,0.0071111111127001,310.48999999999995,0.0567646212998369,0.0032222222313139,1540.0,197.12714453141533,38859.11111110952,40.04,11.692846816180674,136.72266666666656,110.3,7.513691207085416,56.4555555554327,2026-01-24 01:00:00,26.847386937497337,65,88,283.65261306250267,2244.0,0.06816901408450704,45237.0,1745.0801509373268,False,True
